"recodedPP_ID";"PP_ID";"age";"sexe";"logindate";"location";"testProc"
"37274";"54176";"26";"F";"2009-01-18 13:11:12";"1";"web"
"37275";"54177";"64";"F";"2009-01-18 13:14:24";"2";"web"
"37276";"54179";"38";"F";"2009-01-18 13:20:47";"1";"web"
"37277";"54180";"26";"M";"2009-01-18 13:26:27";"1";"web"
"37278";"54181";"69";"M";"2009-01-18 13:27:35";"1";"web"
"37279";"54182";"50";"F";"2009-01-18 13:31:19";"1";"web"
"37280";"54186";"53";"F";"2009-01-18 13:38:57";"1";"web"
"37281";"54187";"52";"M";"2009-01-18 13:39:51";"1";"web"
"37282";"54188";"47";"F";"2009-01-18 13:40:49";"1";"web"
"37283";"54190";"67";"F";"2009-01-18 13:43:10";"2";"web"
"37284";"54191";"30";"F";"2009-01-18 13:43:43";"1";"web"
"37285";"54192";"42";"F";"2009-01-18 13:45:55";"2";"web"
"37286";"54193";"70";"F";"2009-01-18 13:46:14";"1";"web"
"37287";"54199";"56";"F";"2009-01-18 14:03:44";"1";"web"
"37288";"54200";"40";"F";"2009-01-18 14:04:31";"1";"web"
"37289";"54201";"57";"F";"2009-01-18 14:07:16";"1";"web"
"37290";"54203";"43";"F";"2009-01-18 14:09:14";"1";"web"
"37291";"54205";"54";"M";"2009-01-18 14:13:39";"1";"web"
"37292";"54206";"45";"M";"2009-01-18 14:19:25";"1";"web"
"37293";"54208";"38";"F";"2009-01-18 14:20:22";"1";"web"
"37294";"54210";"45";"F";"2009-01-18 14:23:08";"1";"web"
"37295";"54211";"28";"F";"2009-01-18 14:24:09";"1";"web"
"37296";"54213";"43";"F";"2009-01-18 14:28:58";"1";"web"
"37297";"54214";"47";"F";"2009-01-18 14:30:17";"1";"web"
"37298";"54215";"66";"F";"2009-01-18 14:31:52";"1";"web"
"37299";"54216";"27";"M";"2009-01-18 14:34:53";"1";"web"
"37300";"54218";"32";"M";"2009-01-18 14:39:09";"1";"web"
"37301";"54219";"41";"F";"2009-01-18 14:41:35";"1";"web"
"37302";"54220";"21";"F";"2009-01-18 14:46:12";"1";"web"
"37303";"54221";"26";"F";"2009-01-18 14:51:59";"1";"web"
"37304";"54222";"57";"F";"2009-01-18 14:52:17";"1";"web"
"37305";"54223";"75";"F";"2009-01-18 14:53:38";"1";"web"
"37306";"54224";"44";"F";"2009-01-18 14:56:48";"1";"web"
"37307";"54225";"30";"F";"2009-01-18 15:02:22";"1";"web"
"37308";"54226";"49";"F";"2009-01-18 15:03:32";"1";"web"
"37309";"54228";"65";"F";"2009-01-18 15:09:00";"1";"web"
"37310";"54229";"30";"F";"2009-01-18 15:19:06";"1";"web"
"37311";"54231";"44";"M";"2009-01-18 15:22:47";"1";"web"
"37312";"54232";"61";"M";"2009-01-18 15:24:01";"1";"web"
"37313";"54233";"59";"F";"2009-01-18 15:24:28";"1";"web"
"37314";"54235";"46";"F";"2009-01-18 15:28:04";"1";"web"
"37315";"54237";"35";"F";"2009-01-18 15:29:25";"1";"web"
"37316";"54238";"61";"M";"2009-01-18 15:32:39";"2";"web"
"37317";"54239";"53";"M";"2009-01-18 15:35:30";"1";"web"
"37318";"54242";"65";"F";"2009-01-18 15:36:58";"1";"web"
"37319";"54246";"43";"F";"2009-01-18 15:47:25";"1";"web"
"37320";"54248";"56";"F";"2009-01-18 15:59:09";"1";"web"
"37321";"54249";"44";"M";"2009-01-18 16:00:25";"1";"web"
"37322";"54250";"59";"M";"2009-01-18 16:01:19";"1";"web"
"37323";"54251";"30";"F";"2009-01-18 16:01:50";"1";"web"
"37324";"54252";"52";"F";"2009-01-18 16:02:35";"2";"web"
"37325";"54255";"40";"M";"2009-01-18 16:07:33";"1";"web"
"37326";"54256";"49";"M";"2009-01-18 16:08:31";"1";"web"
"37327";"54261";"62";"F";"2009-01-18 16:17:53";"1";"web"
"37328";"54263";"29";"M";"2009-01-18 16:24:00";"1";"web"
"37329";"54264";"58";"M";"2009-01-18 16:24:33";"2";"web"
"37330";"54265";"50";"F";"2009-01-18 16:31:34";"1";"web"
"37331";"54266";"51";"F";"2009-01-18 16:35:36";"1";"web"
"37332";"54267";"52";"M";"2009-01-18 16:39:07";"1";"web"
"37333";"54268";"57";"M";"2009-01-18 16:39:18";"1";"web"
"37334";"54269";"34";"M";"2009-01-18 16:39:39";"1";"web"
"37335";"54270";"55";"M";"2009-01-18 16:41:06";"1";"web"
"37336";"54271";"50";"F";"2009-01-18 16:43:44";"1";"web"
"37337";"54272";"19";"F";"2009-01-18 16:51:37";"1";"web"
"37338";"54273";"59";"F";"2009-01-18 16:52:22";"1";"web"
"37339";"54275";"23";"F";"2009-01-18 16:57:44";"1";"web"
"37340";"54276";"49";"F";"2009-01-18 16:58:10";"1";"web"
"37341";"54277";"54";"F";"2009-01-18 16:58:13";"1";"web"
"37342";"54279";"37";"F";"2009-01-18 17:06:35";"1";"web"
"37343";"54281";"71";"M";"2009-01-18 17:12:11";"1";"web"
"37344";"54282";"22";"M";"2009-01-18 17:12:11";"1";"web"
"37345";"54283";"39";"M";"2009-01-18 17:18:25";"1";"web"
"37346";"54285";"29";"F";"2009-01-18 17:24:18";"2";"web"
"37347";"54286";"55";"F";"2009-01-18 17:29:07";"1";"web"
"37348";"54287";"35";"M";"2009-01-18 17:29:36";"1";"web"
"37349";"54290";"23";"F";"2009-01-18 17:39:42";"1";"web"
"37350";"54291";"54";"F";"2009-01-18 17:43:10";"1";"web"
"37351";"54292";"58";"F";"2009-01-18 17:43:58";"1";"web"
"37352";"54294";"65";"M";"2009-01-18 17:44:46";"1";"web"
"37353";"54295";"54";"M";"2009-01-18 17:50:03";"1";"web"
"37354";"54296";"32";"M";"2009-01-18 17:53:19";"1";"web"
"37355";"54298";"29";"F";"2009-01-18 18:02:52";"1";"web"
"37356";"54299";"48";"F";"2009-01-18 18:04:03";"1";"web"
"37357";"54300";"82";"M";"2009-01-18 18:11:29";"1";"web"
"37358";"54305";"46";"F";"2009-01-18 18:23:36";"1";"web"
"37359";"54307";"70";"M";"2009-01-18 18:23:58";"2";"web"
"37360";"54308";"62";"F";"2009-01-18 18:26:35";"1";"web"
"37361";"54309";"50";"F";"2009-01-18 18:28:28";"1";"web"
"37362";"54310";"37";"F";"2009-01-18 18:28:50";"1";"web"
"37363";"54312";"31";"F";"2009-01-18 18:39:28";"1";"web"
"37364";"54314";"34";"F";"2009-01-18 18:46:39";"1";"web"
"37365";"54316";"54";"F";"2009-01-18 18:48:20";"1";"web"
"37366";"54317";"44";"F";"2009-01-18 18:50:25";"1";"web"
"37367";"54318";"46";"M";"2009-01-18 18:56:12";"1";"web"
"37368";"54320";"62";"F";"2009-01-18 18:59:40";"1";"web"
"37369";"54322";"61";"M";"2009-01-18 19:09:40";"1";"web"
"37370";"54325";"41";"M";"2009-01-18 19:20:40";"1";"web"
"37371";"54326";"57";"M";"2009-01-18 19:22:56";"1";"web"
"37372";"54328";"45";"F";"2009-01-18 19:27:31";"1";"web"
"37373";"54329";"45";"F";"2009-01-18 19:30:23";"1";"web"
"37374";"54330";"68";"M";"2009-01-18 19:42:36";"1";"web"
"37375";"54331";"59";"M";"2009-01-18 19:43:43";"1";"web"
"37376";"54332";"48";"F";"2009-01-18 19:46:14";"1";"web"
"37377";"54333";"51";"F";"2009-01-18 19:46:34";"1";"web"
"37378";"54334";"49";"F";"2009-01-18 19:46:36";"1";"web"
"37379";"54335";"59";"F";"2009-01-18 19:47:57";"1";"web"
"37380";"54336";"52";"F";"2009-01-18 19:52:05";"1";"web"
"37381";"54337";"36";"M";"2009-01-18 19:53:22";"1";"web"
"37382";"54338";"31";"F";"2009-01-18 19:53:38";"1";"web"
"37383";"54339";"52";"M";"2009-01-18 19:54:56";"1";"web"
"37384";"54344";"69";"M";"2009-01-18 20:03:11";"1";"web"
"37385";"54346";"31";"F";"2009-01-18 20:06:41";"1";"web"
"37386";"54347";"50";"F";"2009-01-18 20:11:22";"1";"web"
"37387";"54348";"70";"F";"2009-01-18 20:12:35";"1";"web"
"37388";"54350";"41";"F";"2009-01-18 20:15:16";"1";"web"
"37389";"54351";"44";"F";"2009-01-18 20:17:23";"1";"web"
"37390";"54352";"58";"M";"2009-01-18 20:17:36";"1";"web"
"37391";"54353";"41";"F";"2009-01-18 20:18:22";"1";"web"
"37392";"54354";"24";"F";"2009-01-18 20:19:41";"1";"web"
"37393";"54355";"23";"F";"2009-01-18 20:20:25";"1";"web"
"37394";"54356";"24";"F";"2009-01-18 20:23:57";"1";"web"
"37395";"54358";"51";"F";"2009-01-18 20:27:30";"1";"web"
"37396";"54360";"37";"F";"2009-01-18 20:32:52";"1";"web"
"37397";"54363";"58";"M";"2009-01-18 20:41:47";"1";"web"
"37398";"54364";"49";"F";"2009-01-18 20:42:11";"1";"web"
"37399";"54365";"27";"F";"2009-01-18 20:44:37";"1";"web"
"37400";"54366";"51";"M";"2009-01-18 20:46:23";"1";"web"
"37401";"54367";"59";"M";"2009-01-18 20:48:22";"1";"web"
"37402";"54368";"14";"M";"2009-01-18 20:52:49";"1";"web"
"37403";"54369";"46";"F";"2009-01-18 20:53:15";"1";"web"
"37404";"54372";"13";"M";"2009-01-18 21:02:03";"1";"web"
"37405";"54374";"52";"F";"2009-01-18 21:04:32";"1";"web"
"37406";"54375";"14";"M";"2009-01-18 21:10:52";"1";"web"
"37407";"54376";"19";"F";"2009-01-18 21:14:20";"1";"web"
"37408";"54377";"37";"M";"2009-01-18 21:16:53";"1";"web"
"37409";"54378";"64";"M";"2009-01-18 21:16:54";"1";"web"
"37410";"54379";"59";"F";"2009-01-18 21:18:42";"1";"web"
"37411";"54380";"54";"F";"2009-01-18 21:19:36";"1";"web"
"37412";"54381";"33";"F";"2009-01-18 21:19:43";"1";"web"
"37413";"54383";"16";"F";"2009-01-18 21:26:47";"1";"web"
"37414";"54387";"37";"F";"2009-01-18 21:33:38";"2";"web"
"37415";"54390";"63";"M";"2009-01-18 21:40:41";"1";"web"
"37416";"54391";"46";"F";"2009-01-18 21:42:06";"1";"web"
"37417";"54392";"56";"M";"2009-01-18 21:42:25";"2";"web"
"37418";"54393";"31";"F";"2009-01-18 21:45:08";"1";"web"
"37419";"54394";"54";"F";"2009-01-18 21:50:39";"2";"web"
"37420";"54395";"29";"F";"2009-01-18 21:56:12";"1";"web"
"37421";"54396";"70";"M";"2009-01-18 21:56:55";"2";"web"
"37422";"54397";"60";"M";"2009-01-18 22:01:05";"1";"web"
"37423";"54398";"21";"M";"2009-01-18 22:03:49";"1";"web"
"37424";"54399";"71";"F";"2009-01-18 22:09:34";"1";"web"
"37425";"54400";"23";"M";"2009-01-18 22:13:14";"1";"web"
"37426";"54401";"70";"F";"2009-01-18 22:17:52";"1";"web"
"37427";"54405";"49";"F";"2009-01-18 22:31:52";"1";"web"
"37428";"54406";"51";"F";"2009-01-18 22:32:07";"1";"web"
"37429";"54408";"47";"F";"2009-01-18 22:35:00";"1";"web"
"37430";"54409";"26";"F";"2009-01-18 22:36:15";"1";"web"
"37431";"54412";"75";"F";"2009-01-18 22:37:14";"1";"web"
"37432";"54413";"49";"F";"2009-01-18 22:46:21";"1";"web"
"37433";"54414";"64";"F";"2009-01-18 22:56:44";"1";"web"
"37434";"54415";"50";"F";"2009-01-18 22:57:47";"1";"web"
"37435";"54416";"47";"M";"2009-01-18 23:08:52";"1";"web"
"37436";"54417";"53";"F";"2009-01-18 23:11:46";"1";"web"
"37437";"54418";"66";"F";"2009-01-18 23:23:46";"1";"web"
"37438";"54419";"60";"F";"2009-01-18 23:28:45";"1";"web"
"37439";"54420";"29";"F";"2009-01-18 23:30:39";"1";"web"
"37440";"54421";"70";"F";"2009-01-18 23:34:42";"1";"web"
"37441";"54422";"68";"F";"2009-01-18 23:40:06";"2";"web"
"37442";"54423";"56";"M";"2009-01-18 23:43:12";"1";"web"
"37443";"54424";"46";"F";"2009-01-18 23:43:54";"1";"web"
"37444";"54428";"53";"F";"2009-01-19 00:24:36";"1";"web"
"37445";"54430";"67";"M";"2009-01-19 01:41:19";"1";"web"
"37446";"54431";"60";"F";"2009-01-19 02:52:47";"1";"web"
"37447";"54433";"39";"M";"2009-01-19 03:38:37";"1";"web"
"37448";"54434";"61";"F";"2009-01-19 05:40:07";"2";"web"
"37449";"54435";"35";"F";"2009-01-19 05:48:33";"1";"web"
"37450";"54436";"31";"F";"2009-01-19 06:03:12";"2";"web"
"37451";"54437";"34";"F";"2009-01-19 06:10:37";"1";"web"
"37452";"54438";"50";"M";"2009-01-19 07:04:04";"1";"web"
"37453";"54441";"30";"F";"2009-01-19 07:54:16";"1";"web"
"37454";"54442";"50";"F";"2009-01-19 07:59:37";"1";"web"
"37455";"54444";"43";"F";"2009-01-19 08:07:26";"1";"web"
"37456";"54445";"66";"F";"2009-01-19 08:08:23";"2";"web"
"37457";"54446";"53";"M";"2009-01-19 08:08:27";"1";"web"
"37458";"54448";"54";"F";"2009-01-19 08:18:03";"1";"web"
"37459";"54449";"56";"F";"2009-01-19 08:20:15";"1";"web"
"37460";"54450";"35";"F";"2009-01-19 08:25:39";"1";"web"
"37461";"54451";"28";"F";"2009-01-19 08:26:04";"1";"web"
"37462";"54453";"58";"F";"2009-01-19 08:36:47";"1";"web"
"37463";"54457";"39";"F";"2009-01-19 08:45:03";"2";"web"
"37464";"54458";"34";"M";"2009-01-19 08:45:50";"1";"web"
"37465";"54460";"35";"F";"2009-01-19 08:47:59";"1";"web"
"37466";"54461";"26";"F";"2009-01-19 08:49:53";"1";"web"
"37467";"54462";"46";"M";"2009-01-19 08:51:57";"1";"web"
"37468";"54465";"55";"M";"2009-01-19 08:55:11";"1";"web"
"37469";"54466";"51";"F";"2009-01-19 08:55:17";"1";"web"
"37470";"54467";"60";"M";"2009-01-19 08:56:28";"1";"web"
"37471";"54469";"34";"F";"2009-01-19 08:59:50";"1";"web"
"37472";"54471";"52";"F";"2009-01-19 09:03:51";"1";"web"
"37473";"54473";"37";"F";"2009-01-19 09:05:59";"1";"web"
"37474";"54475";"51";"M";"2009-01-19 09:06:44";"1";"web"
"37475";"54477";"37";"F";"2009-01-19 09:08:50";"1";"web"
"37476";"54478";"51";"M";"2009-01-19 09:10:23";"1";"web"
"37477";"54479";"34";"F";"2009-01-19 09:10:24";"1";"web"
"37478";"54481";"26";"M";"2009-01-19 09:12:27";"1";"web"
"37479";"54484";"54";"M";"2009-01-19 09:25:14";"2";"web"
"37480";"54485";"52";"F";"2009-01-19 09:25:51";"1";"web"
"37481";"54486";"31";"M";"2009-01-19 09:27:56";"1";"web"
"37482";"54487";"33";"F";"2009-01-19 09:28:51";"1";"web"
"37483";"54489";"71";"F";"2009-01-19 09:30:34";"1";"web"
"37484";"54490";"74";"M";"2009-01-19 09:31:27";"1";"web"
"37485";"54491";"32";"F";"2009-01-19 09:33:53";"1";"web"
"37486";"54492";"35";"F";"2009-01-19 09:34:46";"1";"web"
"37487";"54493";"43";"F";"2009-01-19 09:34:58";"1";"web"
"37488";"54495";"44";"M";"2009-01-19 09:37:34";"2";"web"
"37489";"54496";"51";"F";"2009-01-19 09:40:45";"1";"web"
"37490";"54497";"49";"F";"2009-01-19 09:42:25";"1";"web"
"37491";"54499";"76";"F";"2009-01-19 09:43:27";"1";"web"
"37492";"54504";"53";"F";"2009-01-19 09:54:26";"1";"web"
"37493";"54507";"79";"M";"2009-01-19 09:58:23";"1";"web"
"37494";"54508";"51";"F";"2009-01-19 09:58:27";"1";"web"
"37495";"54510";"19";"F";"2009-01-19 09:59:33";"1";"web"
"37496";"54511";"70";"M";"2009-01-19 10:00:01";"1";"web"
"37497";"54512";"32";"M";"2009-01-19 10:00:08";"1";"web"
"37498";"54513";"58";"M";"2009-01-19 10:00:12";"1";"web"
"37499";"54517";"54";"F";"2009-01-19 10:06:56";"1";"web"
"37500";"54520";"60";"F";"2009-01-19 10:12:04";"1";"web"
"37501";"54521";"19";"F";"2009-01-19 10:12:21";"1";"web"
"37502";"54523";"40";"F";"2009-01-19 10:13:45";"1";"web"
"37503";"54524";"53";"M";"2009-01-19 10:14:26";"1";"web"
"37504";"54526";"38";"M";"2009-01-19 10:17:03";"1";"web"
"37505";"54527";"28";"M";"2009-01-19 10:18:23";"1";"web"
"37506";"54528";"46";"F";"2009-01-19 10:19:38";"1";"web"
"37507";"54529";"71";"M";"2009-01-19 10:19:57";"1";"web"
"37508";"54530";"46";"F";"2009-01-19 10:20:31";"1";"web"
"37509";"54531";"48";"F";"2009-01-19 10:21:08";"1";"web"
"37510";"54532";"61";"F";"2009-01-19 10:22:42";"1";"web"
"37511";"54533";"40";"F";"2009-01-19 10:24:27";"1";"web"
"37512";"54535";"40";"M";"2009-01-19 10:25:55";"1";"web"
"37513";"54536";"36";"F";"2009-01-19 10:28:03";"2";"web"
"37514";"54537";"66";"M";"2009-01-19 10:28:14";"1";"web"
"37515";"54538";"54";"F";"2009-01-19 10:28:38";"1";"web"
"37516";"54541";"58";"F";"2009-01-19 10:34:28";"1";"web"
"37517";"54542";"39";"F";"2009-01-19 10:36:50";"1";"web"
"37518";"54543";"78";"M";"2009-01-19 10:37:01";"1";"web"
"37519";"54545";"70";"M";"2009-01-19 10:40:18";"1";"web"
"37520";"54548";"35";"F";"2009-01-19 10:41:57";"1";"web"
"37521";"54549";"50";"F";"2009-01-19 10:42:38";"1";"web"
"37522";"54550";"64";"M";"2009-01-19 10:43:29";"1";"web"
"37523";"54551";"27";"F";"2009-01-19 10:43:37";"2";"web"
"37524";"54553";"47";"F";"2009-01-19 10:44:40";"2";"web"
"37525";"54554";"42";"F";"2009-01-19 10:45:10";"1";"web"
"37526";"54559";"52";"F";"2009-01-19 10:52:58";"1";"web"
"37527";"54560";"58";"M";"2009-01-19 10:53:57";"1";"web"
"37528";"54561";"44";"M";"2009-01-19 10:54:18";"1";"web"
"37529";"54562";"63";"F";"2009-01-19 10:54:50";"1";"web"
"37530";"54563";"71";"M";"2009-01-19 10:59:12";"1";"web"
"37531";"54565";"54";"F";"2009-01-19 11:03:25";"1";"web"
"37532";"54567";"72";"M";"2009-01-19 11:04:18";"1";"web"
"37533";"54568";"49";"F";"2009-01-19 11:04:54";"2";"web"
"37534";"54572";"25";"F";"2009-01-19 11:06:00";"1";"web"
"37535";"54573";"58";"M";"2009-01-19 11:06:05";"2";"web"
"37536";"54574";"28";"F";"2009-01-19 11:07:37";"1";"web"
"37537";"54577";"68";"F";"2009-01-19 11:10:12";"1";"web"
"37538";"54578";"63";"F";"2009-01-19 11:12:08";"1";"web"
"37539";"54579";"49";"F";"2009-01-19 11:14:12";"1";"web"
"37540";"54580";"79";"M";"2009-01-19 11:14:33";"1";"web"
"37541";"54581";"30";"F";"2009-01-19 11:15:51";"1";"web"
"37542";"54583";"66";"M";"2009-01-19 11:17:52";"1";"web"
"37543";"54585";"74";"M";"2009-01-19 11:21:44";"1";"web"
"37544";"54586";"53";"M";"2009-01-19 11:27:26";"1";"web"
"37545";"54587";"40";"F";"2009-01-19 11:28:41";"1";"web"
"37546";"54589";"59";"F";"2009-01-19 11:32:27";"1";"web"
"37547";"54590";"19";"F";"2009-01-19 11:32:27";"1";"web"
"37548";"54591";"29";"F";"2009-01-19 11:34:32";"1";"web"
"37549";"54592";"69";"F";"2009-01-19 11:34:35";"1";"web"
"37550";"54595";"50";"M";"2009-01-19 11:34:54";"2";"web"
"37551";"54597";"34";"M";"2009-01-19 11:36:14";"1";"web"
"37552";"54598";"26";"F";"2009-01-19 11:37:15";"1";"web"
"37553";"54599";"64";"M";"2009-01-19 11:38:00";"1";"web"
"37554";"54600";"51";"F";"2009-01-19 11:38:30";"1";"web"
"37555";"54601";"29";"F";"2009-01-19 11:38:35";"1";"web"
"37556";"54604";"28";"F";"2009-01-19 11:41:34";"1";"web"
"37557";"54605";"44";"F";"2009-01-19 11:44:09";"1";"web"
"37558";"54606";"53";"M";"2009-01-19 11:45:52";"1";"web"
"37559";"54607";"68";"M";"2009-01-19 11:46:53";"1";"web"
"37560";"54608";"33";"M";"2009-01-19 11:47:28";"1";"web"
"37561";"54610";"48";"F";"2009-01-19 11:49:06";"1";"web"
"37562";"54611";"49";"F";"2009-01-19 11:50:23";"1";"web"
"37563";"54614";"33";"F";"2009-01-19 11:52:17";"1";"web"
"37564";"54615";"43";"F";"2009-01-19 11:52:45";"1";"web"
"37565";"54616";"71";"F";"2009-01-19 11:54:38";"2";"web"
"37566";"54618";"57";"M";"2009-01-19 11:56:33";"1";"web"
"37567";"54621";"21";"F";"2009-01-19 12:00:32";"1";"web"
"37568";"54623";"69";"F";"2009-01-19 12:02:15";"1";"web"
"37569";"54624";"30";"M";"2009-01-19 12:04:01";"1";"web"
"37570";"54625";"33";"M";"2009-01-19 12:05:42";"1";"web"
"37571";"54626";"30";"M";"2009-01-19 12:06:22";"1";"web"
"37572";"54627";"37";"M";"2009-01-19 12:07:48";"1";"web"
"37573";"54628";"26";"F";"2009-01-19 12:08:05";"1";"web"
"37574";"54630";"31";"F";"2009-01-19 12:16:24";"1";"web"
"37575";"54632";"35";"F";"2009-01-19 12:18:58";"1";"web"
"37576";"54633";"57";"M";"2009-01-19 12:19:34";"1";"web"
"37577";"54634";"33";"F";"2009-01-19 12:19:50";"1";"web"
"37578";"54636";"44";"F";"2009-01-19 12:21:38";"1";"web"
"37579";"54638";"41";"F";"2009-01-19 12:23:12";"1";"web"
"37580";"54639";"67";"F";"2009-01-19 12:23:21";"1";"web"
"37581";"54640";"51";"M";"2009-01-19 12:25:51";"2";"web"
"37582";"54641";"39";"F";"2009-01-19 12:26:25";"1";"web"
"37583";"54644";"60";"F";"2009-01-19 12:39:25";"1";"web"
"37584";"54647";"28";"M";"2009-01-19 12:46:29";"1";"web"
"37585";"54648";"41";"M";"2009-01-19 12:46:54";"1";"web"
"37586";"54649";"49";"F";"2009-01-19 12:50:22";"1";"web"
"37587";"54652";"46";"M";"2009-01-19 12:55:54";"1";"web"
"37588";"54654";"59";"F";"2009-01-19 13:04:22";"1";"web"
"37589";"54656";"68";"F";"2009-01-19 13:10:06";"1";"web"
"37590";"54657";"51";"F";"2009-01-19 13:11:51";"1";"web"
"37591";"54658";"34";"M";"2009-01-19 13:13:54";"1";"web"
"37592";"54659";"56";"F";"2009-01-19 13:16:41";"1";"web"
"37593";"54660";"52";"F";"2009-01-19 13:19:51";"2";"web"
"37594";"54661";"70";"M";"2009-01-19 13:26:32";"2";"web"
"37595";"54662";"63";"F";"2009-01-19 13:26:45";"1";"web"
"37596";"54664";"46";"M";"2009-01-19 13:34:06";"1";"web"
"37597";"54667";"61";"F";"2009-01-19 13:37:36";"1";"web"
"37598";"54668";"27";"F";"2009-01-19 13:38:01";"1";"web"
"37599";"54669";"35";"F";"2009-01-19 13:41:27";"1";"web"
"37600";"54670";"34";"F";"2009-01-19 13:42:19";"1";"web"
"37601";"54671";"26";"F";"2009-01-19 13:50:19";"1";"web"
"37602";"54672";"64";"F";"2009-01-19 13:52:10";"1";"web"
"37603";"54673";"48";"F";"2009-01-19 13:55:03";"1";"web"
"37604";"54674";"26";"M";"2009-01-19 13:55:21";"1";"web"
"37605";"54675";"58";"F";"2009-01-19 13:55:30";"1";"web"
"37606";"54676";"57";"F";"2009-01-19 13:57:00";"1";"web"
"37607";"54677";"60";"M";"2009-01-19 14:06:19";"2";"web"
"37608";"54678";"53";"F";"2009-01-19 14:07:43";"1";"web"
"37609";"54679";"61";"F";"2009-01-19 14:08:42";"1";"web"
"37610";"54680";"60";"M";"2009-01-19 14:11:54";"1";"web"
"37611";"54682";"35";"F";"2009-01-19 14:17:27";"1";"web"
"37612";"54685";"50";"M";"2009-01-19 14:25:42";"1";"web"
"37613";"54686";"66";"F";"2009-01-19 14:28:06";"1";"web"
"37614";"54687";"35";"F";"2009-01-19 14:32:48";"1";"web"
"37615";"54689";"56";"M";"2009-01-19 14:35:35";"1";"web"
"37616";"54694";"21";"F";"2009-01-19 14:46:17";"1";"web"
"37617";"54695";"67";"M";"2009-01-19 14:46:29";"1";"web"
"37618";"54696";"50";"F";"2009-01-19 14:47:02";"1";"web"
"37619";"54697";"44";"F";"2009-01-19 14:49:49";"1";"web"
"37620";"54698";"53";"F";"2009-01-19 14:55:44";"1";"web"
"37621";"54699";"43";"F";"2009-01-19 14:56:14";"1";"web"
"37622";"54700";"48";"F";"2009-01-19 15:00:35";"2";"web"
"37623";"54701";"41";"M";"2009-01-19 15:02:13";"2";"web"
"37624";"54702";"19";"F";"2009-01-19 15:03:29";"1";"web"
"37625";"54703";"71";"M";"2009-01-19 15:04:38";"1";"web"
"37626";"54705";"47";"F";"2009-01-19 15:12:54";"1";"web"
"37627";"54706";"26";"F";"2009-01-19 15:13:07";"1";"web"
"37628";"54708";"62";"M";"2009-01-19 15:16:33";"1";"web"
"37629";"54709";"56";"M";"2009-01-19 15:16:41";"1";"web"
"37630";"54710";"72";"F";"2009-01-19 15:28:34";"1";"web"
"37631";"54711";"50";"M";"2009-01-19 15:28:41";"1";"web"
"37632";"54712";"27";"F";"2009-01-19 15:32:29";"1";"web"
"37633";"54713";"42";"F";"2009-01-19 15:34:24";"1";"web"
"37634";"54715";"35";"F";"2009-01-19 15:36:28";"1";"web"
"37635";"54716";"45";"F";"2009-01-19 15:40:53";"2";"web"
"37636";"54718";"75";"M";"2009-01-19 15:42:00";"1";"web"
"37637";"54719";"60";"F";"2009-01-19 15:43:06";"1";"web"
"37638";"54723";"65";"M";"2009-01-19 15:47:44";"1";"web"
"37639";"54724";"40";"F";"2009-01-19 15:48:44";"1";"web"
"37640";"54725";"26";"F";"2009-01-19 15:49:28";"1";"web"
"37641";"54727";"58";"F";"2009-01-19 15:50:51";"1";"web"
"37642";"54728";"46";"M";"2009-01-19 15:51:36";"1";"web"
"37643";"54729";"33";"F";"2009-01-19 15:54:05";"1";"web"
"37644";"54730";"29";"F";"2009-01-19 15:56:11";"1";"web"
"37645";"54731";"24";"F";"2009-01-19 15:58:24";"1";"web"
"37646";"54732";"27";"M";"2009-01-19 16:00:21";"2";"web"
"37647";"54733";"62";"M";"2009-01-19 16:02:19";"1";"web"
"37648";"54736";"57";"F";"2009-01-19 16:06:30";"1";"web"
"37649";"54737";"75";"F";"2009-01-19 16:09:31";"1";"web"
"37650";"54741";"27";"M";"2009-01-19 16:12:51";"1";"web"
"37651";"54742";"24";"F";"2009-01-19 16:19:06";"2";"web"
"37652";"54743";"53";"F";"2009-01-19 16:19:09";"1";"web"
"37653";"54745";"35";"F";"2009-01-19 16:19:58";"1";"web"
"37654";"54746";"57";"F";"2009-01-19 16:21:08";"1";"web"
"37655";"54747";"65";"M";"2009-01-19 16:21:09";"2";"web"
"37656";"54748";"57";"M";"2009-01-19 16:23:36";"1";"web"
"37657";"54749";"39";"F";"2009-01-19 16:23:38";"1";"web"
"37658";"54750";"37";"F";"2009-01-19 16:27:01";"1";"web"
"37659";"54754";"39";"F";"2009-01-19 16:33:20";"2";"web"
"37660";"54755";"72";"F";"2009-01-19 16:34:04";"1";"web"
"37661";"54756";"31";"F";"2009-01-19 16:35:51";"1";"web"
"37662";"54757";"25";"F";"2009-01-19 16:42:41";"1";"web"
"37663";"54758";"53";"F";"2009-01-19 16:44:06";"1";"web"
"37664";"54759";"75";"M";"2009-01-19 16:44:09";"1";"web"
"37665";"54760";"43";"F";"2009-01-19 16:45:54";"1";"web"
"37666";"54764";"44";"F";"2009-01-19 16:51:13";"1";"web"
"37667";"54765";"59";"M";"2009-01-19 16:53:33";"1";"web"
"37668";"54766";"49";"F";"2009-01-19 16:54:25";"1";"web"
"37669";"54767";"70";"M";"2009-01-19 16:55:00";"1";"web"
"37670";"54768";"32";"F";"2009-01-19 16:55:21";"1";"web"
"37671";"54773";"70";"F";"2009-01-19 17:04:43";"2";"web"
